Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
24622369,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,77.8,77.79037,,,,2020-12-04T17:03:38.603+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622373,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,78.6,78.62457,,,,2020-12-04T17:03:38.68+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622377,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,MLE,2000,,,,,,,51.3,51.28127,,,,2020-12-04T17:03:38.79+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622381,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,MLE,2010,,,,,,,60.0,60.01528,,,,2020-12-04T17:03:38.9+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622385,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,MLE,2015,,,,,,,63.4,63.375,,,,2020-12-04T17:03:39.043+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622389,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,MLE,2019,,,,,,,65.4,65.37194,,,,2020-12-04T17:03:39.173+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622393,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,FMLE,2000,,,,,,,53.6,53.61302,,,,2020-12-04T17:03:39.267+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622397,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,FMLE,2010,,,,,,,62.6,62.6319,,,,2020-12-04T17:03:39.393+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622401,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,FMLE,2015,,,,,,,67.3,67.26328,,,,2020-12-04T17:03:39.503+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622405,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,FMLE,2019,,,,,,,69.3,69.25912,,,,2020-12-04T17:03:39.613+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622409,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,BTSX,2000,,,,,,,52.5,52.4742,,,,2020-12-04T17:03:39.707+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622413,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,BTSX,2010,,,,,,,61.4,61.38839,,,,2020-12-04T17:03:39.8+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622417,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,BTSX,2015,,,,,,,65.4,65.3562,,,,2020-12-04T17:03:39.897+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622421,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,BTSX,2019,,,,,,,67.3,67.34418,,,,2020-12-04T17:03:39.973+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622425,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,MLE,2000,,,,,,,46.8,46.79795,,,,2020-12-04T17:03:40.067+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622429,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,MLE,2010,,,,,,,57.0,57.01921,,,,2020-12-04T17:03:40.16+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622433,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,MLE,2015,,,,,,,60.8,60.81181,,,,2020-12-04T17:03:40.253+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622437,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,MLE,2019,,,,,,,63.2,63.24249,,,,2020-12-04T17:03:40.38+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622441,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,FMLE,2000,,,,,,,50.8,50.75184,,,,2020-12-04T17:03:40.46+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622445,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,FMLE,2010,,,,,,,62.2,62.21443,,,,2020-12-04T17:03:40.537+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622449,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,FMLE,2015,,,,,,,68.1,68.12691,,,,2020-12-04T17:03:40.66+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622453,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,FMLE,2019,,,,,,,70.1,70.09615,,,,2020-12-04T17:03:40.74+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622457,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,BTSX,2000,,,,,,,48.8,48.76083,,,,2020-12-04T17:03:40.85+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622461,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,BTSX,2010,,,,,,,59.7,59.66988,,,,2020-12-04T17:03:40.96+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622465,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,BTSX,2015,,,,,,,64.5,64.46594,,,,2020-12-04T17:03:41.087+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622469,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,BTSX,2019,,,,,,,66.7,66.69038,,,,2020-12-04T17:03:41.25+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622473,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,62.1,62.05736,,,,2020-12-04T17:03:41.36+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622477,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,65.2,65.19999,,,,2020-12-04T17:03:41.467+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622481,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,67.2,67.21251,,,,2020-12-04T17:03:41.61+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622485,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,68.0,67.99895,,,,2020-12-04T17:03:41.703+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622489,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,73.2,73.24368,,,,2020-12-04T17:03:41.78+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622493,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,75.1,75.09698,,,,2020-12-04T17:03:41.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622497,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,77.0,76.96429,,,,2020-12-04T17:03:41.97+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622501,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,77.8,77.81106,,,,2020-12-04T17:03:42.08+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622505,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,67.5,67.52593,,,,2020-12-04T17:03:42.19+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622509,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,70.2,70.1993,,,,2020-12-04T17:03:42.283+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622513,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,72.2,72.2022,,,,2020-12-04T17:03:42.44+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622517,WHOSIS_000001,COUNTRY,UKR,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,73.0,73.01635,,,,2020-12-04T17:03:42.55+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622521,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,70.8,70.82229,,,,2020-12-04T17:03:42.66+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622525,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,72.5,72.53857,,,,2020-12-04T17:03:42.77+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622529,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,73.3,73.30819,,,,2020-12-04T17:03:42.88+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622533,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,73.5,73.47769,,,,2020-12-04T17:03:42.957+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622537,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,78.8,78.80497,,,,2020-12-04T17:03:43.067+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622541,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,80.0,80.04553,,,,2020-12-04T17:03:43.177+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622545,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,80.6,80.5644,,,,2020-12-04T17:03:43.27+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622549,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,80.6,80.55956,,,,2020-12-04T17:03:43.363+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622553,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,74.8,74.81694,,,,2020-12-04T17:03:43.477+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622557,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,76.4,76.36115,,,,2020-12-04T17:03:43.583+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622561,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,77.0,77.03117,,,,2020-12-04T17:03:43.663+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622565,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,77.1,77.0994,,,,2020-12-04T17:03:43.747+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622569,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,74.1,74.12286,,,,2020-12-04T17:03:43.84+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622573,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,76.3,76.27111,,,,2020-12-04T17:03:43.993+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622577,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,76.3,76.30525,,,,2020-12-04T17:03:44.09+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622581,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,76.3,76.28124,,,,2020-12-04T17:03:44.2+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622585,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,79.2,79.16907,,,,2020-12-04T17:03:44.293+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622589,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,80.8,80.80196,,,,2020-12-04T17:03:44.467+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622593,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,80.8,80.79853,,,,2020-12-04T17:03:44.543+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622597,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,80.7,80.72668,,,,2020-12-04T17:03:44.67+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622601,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,76.7,76.6916,,,,2020-12-04T17:03:44.827+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622605,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,78.6,78.56299,,,,2020-12-04T17:03:44.92+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622609,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,78.6,78.55634,,,,2020-12-04T17:03:45.03+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622613,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,78.5,78.49568,,,,2020-12-04T17:03:45.11+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622617,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,62.4,62.39997,,,,2020-12-04T17:03:45.203+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622621,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,67.5,67.51205,,,,2020-12-04T17:03:45.313+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622625,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,69.0,68.98178,,,,2020-12-04T17:03:45.39+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622629,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,70.8,70.76344,,,,2020-12-04T17:03:45.487+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622633,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,68.2,68.23325,,,,2020-12-04T17:03:45.593+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622637,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,72.9,72.90898,,,,2020-12-04T17:03:45.673+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622641,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,73.9,73.91861,,,,2020-12-04T17:03:45.783+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622645,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,75.2,75.21384,,,,2020-12-04T17:03:45.893+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622649,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,65.3,65.26546,,,,2020-12-04T17:03:45.97+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622653,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,70.2,70.18845,,,,2020-12-04T17:03:46.08+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622657,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,71.4,71.44585,,,,2020-12-04T17:03:46.177+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622661,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,73.0,73.00793,,,,2020-12-04T17:03:46.253+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622665,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,68.5,68.51405,,,,2020-12-04T17:03:46.363+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622669,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,70.9,70.92134,,,,2020-12-04T17:03:46.49+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622673,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,70.3,70.30133,,,,2020-12-04T17:03:46.6+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622677,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,71.3,71.32362,,,,2020-12-04T17:03:46.693+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622681,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,72.8,72.80991,,,,2020-12-04T17:03:46.833+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622685,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,75.0,74.98965,,,,2020-12-04T17:03:46.93+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622689,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,74.9,74.90836,,,,2020-12-04T17:03:47.027+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622693,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,75.3,75.32427,,,,2020-12-04T17:03:47.103+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622697,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,70.6,70.6085,,,,2020-12-04T17:03:47.213+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622701,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,72.9,72.85194,,,,2020-12-04T17:03:47.29+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622705,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,72.5,72.46788,,,,2020-12-04T17:03:47.403+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622709,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,73.2,73.21834,,,,2020-12-04T17:03:47.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622713,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,70.5,70.51161,,,,2020-12-04T17:03:47.577+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622717,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,70.8,70.82234,,,,2020-12-04T17:03:47.72+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622721,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,70.6,70.58763,,,,2020-12-04T17:03:47.813+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622725,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,69.9,69.91373,,,,2020-12-04T17:03:47.91+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622729,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,77.9,77.87621,,,,2020-12-04T17:03:48.017+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622733,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,79.0,78.99181,,,,2020-12-04T17:03:48.16+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622737,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,79.0,78.97281,,,,2020-12-04T17:03:48.237+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622741,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,78.2,78.16525,,,,2020-12-04T17:03:48.317+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622745,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,74.1,74.08585,,,,2020-12-04T17:03:48.41+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622749,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,BTSX,2010,,,,,,,74.8,74.78663,,,,2020-12-04T17:03:48.503+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622753,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,BTSX,2015,,,,,,,74.7,74.65737,,,,2020-12-04T17:03:48.597+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622757,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,BTSX,2019,,,,,,,73.9,73.94636,,,,2020-12-04T17:03:48.69+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622761,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,MLE,2000,,,,,,,67.3,67.33482,,,,2020-12-04T17:03:48.783+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622765,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,MLE,2010,,,,,,,68.4,68.41575,,,,2020-12-04T17:03:48.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622769,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,MLE,2015,,,,,,,68.9,68.88122,,,,2020-12-04T17:03:48.97+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622773,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,MLE,2019,,,,,,,69.6,69.56166,,,,2020-12-04T17:03:49.08+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622777,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,FMLE,2000,,,,,,,75.6,75.60954,,,,2020-12-04T17:03:49.253+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622781,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,FMLE,2010,,,,,,,77.1,77.14917,,,,2020-12-04T17:03:49.443+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622785,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,FMLE,2015,,,,,,,77.6,77.61496,,,,2020-12-04T17:03:49.587+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622789,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,FMLE,2019,,,,,,,78.1,78.10517,,,,2020-12-04T17:03:49.68+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622793,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,BTSX,2000,,,,,,,71.4,71.44998,,,,2020-12-04T17:03:49.79+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24622797,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,BTSX,2010,,,,,,,72.7,72.72223,,,,2020-12-04T17:03:49.947+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24622801,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,BTSX,2015,,,,,,,73.2,73.16457,,,,2020-12-04T17:03:50.07+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24622805,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,BTSX,2019,,,,,,,73.7,73.74126,,,,2020-12-04T17:03:50.197+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24622809,WHOSIS_000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,MLE,2000,,,,,,,61.4,61.35443,,,,2020-12-04T17:03:50.353+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
